episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
71,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.591059,0.972384,0.983154,0.768725,-0.591059,0.972384,0.983154,0.768725,,,,,,,,,,0.2044706642627716,0.9861920773983002,384,0.8843623101711273,
71,4,verifier,verify_answer,verify_answer,0.8164,1,,0.806944,,,,0.806944,0.0,0.0,0.0,,,,,,,,,,,,,,0.9034718573093414
72,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.711976,-0.984791,-1.0,-0.822937,-0.711976,-0.984791,-1.0,-0.822937,0.14401188492774963,5,0.0,0.0885312557220459,,,,,,,,,,
72,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.882655,0.770623,1.0,,0.882655,0.770623,1.0,0.0,,,,,,,0.941327691078186,0.9655934631824492,1.0,,,,,
72,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.661265,1.0,0.937999,0.760966,-0.661265,1.0,0.937999,0.760966,,,,,,,,,,0.16936752200126648,1.0,384,0.8804828226566315,
72,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.661767,,,,0.661767,0.0,0.0,0.0,,,,,,,,,,,,,,0.8308834731578827
72,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.363293,,,,0.363293,0.0,0.0,0.0,,,,,,,,,,,,,,0.6816464960575104
72,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_with_strict_citations,-0.07,0,verifier,-0.75861,1.0,0.979038,0.900915,-0.75861,1.0,0.979038,0.900915,,,,,,,,,,0.12069475650787354,1.0,384,0.950457364320755,
72,7,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.496472,,,,0.496472,0.0,0.0,0.0,,,,,,,,,,,,,,0.7482360154390335
72,8,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.492955,,,,0.492955,0.0,0.0,0.0,,,,,,,,,,,,,,0.7464773058891296
72,9,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_with_strict_citations,-0.07,0,verifier,-0.456705,1.0,0.920356,0.856257,-0.456705,1.0,0.920356,0.856257,,,,,,,,,,0.27164730429649353,1.0,384,0.9281283318996429,
72,10,verifier,verify_answer,verify_answer,0.2261,1,,0.629536,,,,0.629536,0.0,0.0,0.0,,,,,,,,,,,,,,0.8147678971290588
73,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.507031,-0.702162,-1.0,-0.90357,-0.507031,-0.702162,-1.0,-0.90357,0.24648460745811462,7,0.0,0.04821521043777466,,,,,,,,,,
73,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.936518,1.0,,1.0,0.936518,1.0,0.0,,,,,,,1.0,0.9904777467250823,1.0,,,,,
73,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.872433,1.0,0.889835,0.619907,-0.872433,1.0,0.889835,0.619907,,,,,,,,,,0.06378346681594849,1.0,384,0.8099534511566162,
73,4,verifier,verify_answer,verify_answer,0.5127,1,,0.265815,,,,0.265815,0.0,0.0,0.0,,,,,,,,,,,,,,0.6329073011875153
74,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.761597,-1.0,-0.761314,-1.0,-0.761597,-1.0,-0.761314,-1.0,0.11920157074928284,5,0.11934316158294678,0.0,,,,,,,,,,
74,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.907229,1.0,,1.0,0.907229,1.0,0.0,,,,,,,1.0,0.9860844045877456,1.0,,,,,
74,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.86445,1.0,0.996955,0.927894,-0.86445,1.0,0.996955,0.927894,,,,,,,,,,0.06777501106262207,1.0,384,0.963947057723999,
74,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.188049,,,,0.188049,0.0,0.0,0.0,,,,,,,,,,,,,,0.5940243303775787
74,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.072438,,,,-0.072438,0.0,0.0,0.0,,,,,,,,,,,,,,0.46378104388713837
74,6,retriever,retrieve_more,retrieve_more,-0.02,0,grader,-0.688676,0.769801,-0.144385,-0.380867,-0.688676,0.769801,-0.144385,-0.380867,0.15566185116767883,18,0.42780742794275284,0.3095664829015732,,,,,,,,,,
74,7,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.898229,1.0,,1.0,0.898229,1.0,0.0,,,,,,,1.0,0.9847343236207962,1.0,,,,,
74,8,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.913066,1.0,0.718296,0.884442,-0.913066,1.0,0.718296,0.884442,,,,,,,,,,0.04346686601638794,1.0,384,0.9422212243080139,
74,9,verifier,verify_answer,verify_answer,-0.07,0,verifier,-0.404937,,,,-0.404937,0.0,0.0,0.0,,,,,,,,,,,,,,0.2975313514471054
74,10,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.214695,,,,-0.214695,0.0,0.0,0.0,,,,,,,,,,,,,,0.3926525264978409
74,11,retriever,retrieve_more,retrieve_more,-0.02,0,grader,-0.379301,0.590124,0.234532,-0.410788,-0.379301,0.590124,0.234532,-0.410788,0.31034940481185913,16,0.6172661706805229,0.29460611939430237,,,,,,,,,,
74,12,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.5072,1,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,
75,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.750124,-1.0,-0.810123,-1.0,-0.750124,-1.0,-0.810123,-1.0,0.12493810057640076,5,0.09493845701217651,0.0,,,,,,,,,,
75,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.905936,0.883735,0.858562,,0.905936,0.883735,0.858562,0.0,,,,,,,0.9529682397842407,0.9825602144002914,0.9292810261249542,,,,,
75,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.972138,0.630371,1.0,0.817312,-0.972138,0.630371,1.0,0.817312,,,,,,,,,,0.013931065797805786,0.8151853382587433,384,0.9086559116840363,
75,4,verifier,verify_answer,verify_answer,0.7973,1,,-0.337922,,,,-0.337922,0.0,0.0,0.0,,,,,,,,,,,,,,0.33103907108306885
76,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.872479,-0.923804,-1.0,-1.0,-0.872479,-0.923804,-1.0,0.0,5,0.038097769021987915,0.0,,,,,,,,,,
76,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.981667,0.905672,0.58234,,0.981667,0.905672,0.58234,0.0,,,,,,,0.9908334016799927,0.985850828886032,0.7911700308322906,,,,,
76,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.929337,1.0,0.78679,0.64707,-0.929337,1.0,0.78679,0.64707,,,,,,,,,,0.035331547260284424,1.0,384,0.8235349059104919,
76,4,verifier,verify_answer,verify_answer,0.8199,1,,-0.487684,,,,-0.487684,0.0,0.0,0.0,,,,,,,,,,,,,,0.256157785654068
77,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.968226,-0.920118,-0.814377,-0.970115,-0.968226,-0.920118,-0.814377,-0.970115,0.015887171030044556,5,0.09281134605407715,0.014942258596420288,,,,,,,,,,
77,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.947828,0.801765,0.947157,,0.947828,0.801765,0.947157,0.0,,,,,,,0.9739141166210175,0.9702647626399994,0.9735786318778992,,,,,
77,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,1.0,1.0,0.923787,-1.0,1.0,1.0,0.923787,,,,,,,,,,0.0,1.0,384,0.9618934392929077,
77,4,verifier,verify_answer,verify_answer,0.708,1,,-0.402325,,,,-0.402325,0.0,0.0,0.0,,,,,,,,,,,,,,0.298837348818779
78,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.944327,-0.686799,-0.979209,-0.877129,-0.944327,-0.686799,-0.979209,-0.877129,0.027836620807647705,7,0.010395705699920654,0.06143534183502197,,,,,,,,,,
78,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.881281,0.940129,0.810186,,0.881281,0.940129,0.810186,0.0,,,,,,,0.9406405091285706,0.9910193830728531,0.9050929546356201,,,,,
78,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.82728,0.925566,1.0,0.597519,-0.82728,0.925566,1.0,0.597519,,,,,,,,,,0.08635982871055603,0.9627830684185028,384,0.7987596094608307,
78,4,verifier,verify_answer,verify_answer,0.7242,1,,-0.714604,,,,-0.714604,0.0,0.0,0.0,,,,,,,,,,,,,,0.14269810914993286
79,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.824884,-1.0,-1.0,-0.935211,-0.824884,-1.0,-1.0,-0.935211,0.08755776286125183,5,0.0,0.03239431977272034,,,,,,,,,,
79,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.885312,1.0,,1.0,0.885312,1.0,0.0,,,,,,,1.0,0.9827967405319213,1.0,,,,,
79,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.940927,1.0,1.0,0.585494,-0.940927,1.0,1.0,0.585494,,,,,,,,,,0.02953660488128662,1.0,384,0.7927467525005341,
79,4,verifier,verify_answer,verify_answer,0.6361,1,,-0.718633,,,,-0.718633,0.0,0.0,0.0,,,,,,,,,,,,,,0.14068344235420227
80,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.803094,-0.913665,-0.842458,-1.0,-0.803094,-0.913665,-0.842458,-1.0,0.09845295548439026,5,0.07877111434936523,0.0,,,,,,,,,,
80,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.889827,0.848368,,1.0,0.889827,0.848368,0.0,,,,,,,1.0,0.9834740340709686,0.9241839349269867,,,,,
80,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.964435,0.775891,0.802434,0.481482,-0.964435,0.775891,0.802434,0.481482,,,,,,,,,,0.01778268814086914,0.8879456520080566,384,0.740740954875946,
80,4,verifier,verify_answer,verify_answer,0.6039,1,,-0.499741,,,,-0.499741,0.0,0.0,0.0,,,,,,,,,,,,,,0.2501293122768402
81,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.619586,-0.878483,-0.865366,-0.839782,-0.619586,-0.878483,-0.865366,-0.839782,0.19020718336105347,5,0.06731721758842468,0.08010923862457275,,,,,,,,,,
81,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.992786,1.0,,1.0,0.992786,1.0,0.0,,,,,,,1.0,0.9989179253578185,1.0,,,,,
81,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.815305,1.0,0.441629,-1.0,0.815305,1.0,0.441629,,,,,,,,,,0.0,0.9076525568962097,384,0.720814436674118,
81,4,verifier,verify_answer,verify_answer,0.4445,1,,-0.737467,,,,-0.737467,0.0,0.0,0.0,,,,,,,,,,,,,,0.1312665343284607
82,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.752291,-1.0,-0.69118,-1.0,-0.752291,-1.0,-0.69118,-1.0,0.12385466694831848,5,0.1544099748134613,0.0,,,,,,,,,,
82,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.975973,0.893258,1.0,,0.975973,0.893258,1.0,0.0,,,,,,,0.9879865348339081,0.9839887499809264,1.0,,,,,
82,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.923674,0.889556,0.700509,-1.0,0.923674,0.889556,0.700509,,,,,,,,,,0.0,0.9618370831012726,384,0.8502543270587921,
82,4,verifier,verify_answer,verify_answer,0.8093,1,,-0.766548,,,,-0.766548,0.0,0.0,0.0,,,,,,,,,,,,,,0.11672601103782654
83,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.988662,-1.0,-0.87803,-0.824825,-0.988662,-1.0,-0.87803,-0.824825,0.0056687891483306885,5,0.06098484992980957,0.08758732676506042,,,,,,,,,,
83,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.911622,0.953345,1.0,,0.911622,0.953345,1.0,0.0,,,,,,,0.9558109641075134,0.9930018126964568,1.0,,,,,
83,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.83915,0.588411,0.956181,0.501205,-0.83915,0.588411,0.956181,0.501205,,,,,,,,,,0.08042475581169128,0.7942056953907013,384,0.7506023943424225,
83,4,verifier,verify_answer,verify_answer,0.6433,1,,-0.87934,,,,-0.87934,0.0,0.0,0.0,,,,,,,,,,,,,,0.06033015251159668
84,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.631515,-1.0,-0.951317,-0.880508,-0.631515,-1.0,-0.951317,-0.880508,0.18424266576766968,5,0.024341493844985962,0.059745967388153076,,,,,,,,,,
84,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,1.0,0.842949,0.98868,,1.0,0.842949,0.98868,0.0,,,,,,,1.0,0.9764423727989195,0.9943398535251617,,,,,
84,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.924526,0.986215,0.353349,-1.0,0.924526,0.986215,0.353349,,,,,,,,,,0.0,0.9622631669044495,384,0.676674485206604,
84,4,verifier,verify_answer,verify_answer,0.7923,1,,-0.768049,,,,-0.768049,0.0,0.0,0.0,,,,,,,,,,,,,,0.11597532033920288
85,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.548913,-1.0,-0.859911,-0.848661,-0.548913,-1.0,-0.859911,-0.848661,0.2255433201789856,5,0.07004469633102417,0.07566934823989868,,,,,,,,,,
85,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.683472,0.884777,1.0,,0.683472,0.884777,1.0,0.0,,,,,,,0.8417359292507172,0.9827165246009826,1.0,,,,,
85,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.846255,1.0,0.542766,-1.0,0.846255,1.0,0.542766,,,,,,,,,,0.0,0.9231277108192444,384,0.7713828384876251,
85,4,verifier,verify_answer,verify_answer,0.6311,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
86,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.412501,-0.874688,-0.786467,-0.530466,-0.412501,-0.874688,-0.786467,-0.530466,0.293749675154686,5,0.1067664623260498,0.23476681113243103,,,,,,,,,,
86,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.920428,1.0,0.767906,,0.920428,1.0,0.767906,0.0,,,,,,,0.9602138102054596,1.0,0.8839531242847443,,,,,
86,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.896275,1.0,1.0,0.363667,-0.896275,1.0,1.0,0.363667,,,,,,,,,,0.051862627267837524,1.0,384,0.68183334171772,
86,4,verifier,verify_answer,verify_answer,0.8367,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
87,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.638032,-0.751161,-0.436762,-0.613092,-0.638032,-0.751161,-0.436762,-0.613092,0.18098410964012146,6,0.2816188335418701,0.1934540569782257,,,,,,,,,,
87,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.873281,0.815517,1.0,,0.873281,0.815517,1.0,0.0,,,,,,,0.9366405606269836,0.9723276227712631,1.0,,,,,
87,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.811306,0.896762,0.147707,-1.0,0.811306,0.896762,0.147707,,,,,,,,,,0.0,0.9056530594825745,384,0.5738534405827522,
87,4,verifier,verify_answer,verify_answer,0.7821,1,,-0.895471,,,,-0.895471,0.0,0.0,0.0,,,,,,,,,,,,,,0.05226472020149231
88,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.711703,-0.939327,-0.672208,-0.694934,-0.711703,-0.939327,-0.672208,-0.694934,0.14414870738983154,5,0.16389575600624084,0.15253284573554993,,,,,,,,,,
88,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.999942,1.0,0.807699,,0.999942,1.0,0.807699,0.0,,,,,,,0.9999708533287048,1.0,0.9038494825363159,,,,,
88,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.799942,0.702887,0.355986,-1.0,0.799942,0.702887,0.355986,,,,,,,,,,0.0,0.8999707996845245,384,0.6779928058385849,
88,4,verifier,verify_answer,verify_answer,0.8419,1,,-0.8341,,,,-0.8341,0.0,0.0,0.0,,,,,,,,,,,,,,0.0829501748085022
89,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.215042,-0.773403,-0.746794,-0.894208,-0.215042,-0.773403,-0.746794,-0.894208,0.39247918128967285,6,0.12660297751426697,0.05289599299430847,,,,,,,,,,
89,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.947855,-0.938137,1.0,,0.947855,-0.938137,1.0,0.0,,,,,,,0.9739276170730591,0.7092793971300124,1.0,,,,,
89,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.762812,-1.0,0.163501,-0.736602,-0.762812,-1.0,0.163501,-0.736602,,,,,,,,,,0.11859408020973206,0.0,174,0.13169899582862854,
89,4,verifier,verify_answer,verify_answer,0.594,1,,-0.346098,,,,-0.346098,0.0,0.0,0.0,,,,,,,,,,,,,,0.3269510716199875
90,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,0.107312,-0.79332,-0.720291,-0.871323,0.107312,-0.79332,-0.720291,-0.871323,0.5536557547748089,6,0.13985469937324524,0.06433844566345215,,,,,,,,,,
90,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.763018,-0.933385,0.951192,,0.763018,-0.933385,0.951192,0.0,,,,,,,0.8815091848373413,0.7099922388792037,0.9755961298942566,,,,,
90,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.583587,-1.0,0.106135,-0.653202,-0.583587,-1.0,0.106135,-0.653202,,,,,,,,,,0.20820659399032593,0.0,181,0.17339879274368286,
90,4,verifier,verify_answer,verify_answer,0.7211,1,,-0.424962,,,,-0.424962,0.0,0.0,0.0,,,,,,,,,,,,,,0.28751876950263977
91,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.459802,-0.867358,-0.624907,-0.625348,0.459802,-0.867358,-0.624907,-0.625348,0.7299010157585144,5,0.1875462830066681,0.18732622265815735,,,,,,,,,,
91,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.843861,-0.979569,1.0,,0.843861,-0.979569,1.0,0.0,,,,,,,0.921930730342865,0.7030646920204162,1.0,,,,,
91,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.634837,-1.0,0.4584,-0.932862,-0.634837,-1.0,0.4584,-0.932862,,,,,,,,,,0.18258166313171387,0.0,167,0.03356894850730896,
91,4,verifier,verify_answer,verify_answer,0.4896,1,,-0.695248,,,,-0.695248,0.0,0.0,0.0,,,,,,,,,,,,,,0.15237605571746826
92,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.524412,-0.942193,-0.366348,-0.757145,0.524412,-0.942193,-0.366348,-0.757145,0.7622062265872955,5,0.3168262094259262,0.12142756581306458,,,,,,,,,,
92,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.951633,-1.0,1.0,,0.951633,-1.0,1.0,0.0,,,,,,,0.975816547870636,0.7,1.0,,,,,
92,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.58981,-0.899896,0.34101,-0.724404,-0.58981,-0.899896,0.34101,-0.724404,,,,,,,,,,0.205095112323761,0.050052106380462646,190,0.13779792189598083,
92,4,verifier,verify_answer,verify_answer,0.7844,1,,-0.444713,,,,-0.444713,0.0,0.0,0.0,,,,,,,,,,,,,,0.2776436060667038
93,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.509488,-1.0,-0.099237,-0.880055,0.509488,-1.0,-0.099237,-0.880055,0.75474414229393,5,0.45038143545389175,0.059972554445266724,,,,,,,,,,
93,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.791866,-0.906751,1.0,,0.791866,-0.906751,1.0,0.0,,,,,,,0.8959331214427948,0.7139873892068862,1.0,,,,,
93,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.889566,-0.907624,0.488034,-0.639211,-0.889566,-0.907624,0.488034,-0.639211,,,,,,,,,,0.05521690845489502,0.0461881160736084,216,0.18039458990097046,
